1,www.yahoo.com
2,www.msn.com
3,www.google.com
4,www.sina.com.cn
5,www.passport.net
6,www.sohu.com
7,www.baidu.com
8,www.163.com
9,www.yahoo.co.jp
10,www.microsoft.com
11,www.ebay.com
12,www.3721.com
13,www.qq.com
14,www.newsgroup.com.hk
15,www.daum.net
16,www.aol.com
17,www.tom.com
18,www.amazon.com
19,www.naver.com
20,www.nate.com
21,www.taobao.com
22,www.fastclick.com
23,www.go.com
24,www.gator.com
25,www.xanga.com
26,www.cnn.com
27,www.chinaren.com
28,www.21cn.com
29,www.bbc.co.uk
30,www.offeroptimizer.com
31,www.yisou.com
32,www.google.co.uk
33,www.google.co.jp
34,www.searchscout.com
35,www.sina.com.hk
36,www.mediaplex.com
37,www.alibaba.com
38,www.ebay.co.uk
39,www.casalemedia.com
40,www.google.ca
41,www.atnext.com
42,www.ebay.com.cn
43,www.hao123.com
44,www.china.com
45,www.netscape.com
46,www.126.com
47,www.webshots.com
48,www.google.es
49,www.rakuten.co.jp
50,www.tribalfusion.com
51,www.hinet.net
52,www.hkjcfootball.com
53,www.infoseek.co.jp
54,www.myway.com
55,www.mapquest.com
56,www.neopets.com
57,www.google.de
58,www.pchome.com.tw
59,www.dell.com
60,www.friendster.com
61,www.internet-optimizer.com
62,www.xinhuanet.com
63,www.comcast.net
64,www.doubleclick.com
65,www.overture.com
66,www.hotbar.com
67,www.weather.com
68,www.allyes.com
69,www.imdb.com
70,www.msn.co.jp
71,www.avl.com.cn
72,www.poptang.com
73,www.netvigator.com
74,www.about.com
75,www.pconline.com.cn
76,www.coolmanmusic.com
77,www.hkflash.com
78,www.lycos.com
79,www.sina.com
80,www.online.sh.cn
81,www.no-ip.com
82,www.windowsmedia.com
83,www.myspace.com
84,www.cctv.com
85,www.ask.com
86,www.match.com
87,www.google.fr
88,www.zedo.com
89,www.adserver.com
90,www.265.com
91,www.wenxuecity.com
92,www.mywebsearch.com
93,www.chinavnet.com
94,www.ebay.de
95,www.revenue.net
96,www.uol.com.br
97,www.hkjc.com
98,www.download.com
